"","account_num","address","bank_name","id","industry","legal_form","location","name","phone","tax_num"
"64","000210064790220135","ЛЕЦЕ КОТЕСКИ ББ","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6479022","Изградба на станбени и нестанбени згради","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ПРИЛЕП","Друштво за производство,трговија,градеЖништво и услуги НОВ НЕИМАР увоз-извоз ДОО Прилеп","048-415-100","MK4021009508335"
"65","000380476925900142","НАРОДНА РЕВОЛУЦИЈА 51/-","ПРОКРЕДИТ БАНКА АД СКОПЈЕ","6544851","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","КУМАНОВО","Друштво за градеЖништво, трговија и услуги МАТО-ИНЖЕНЕРИНГ ДООЕЛ увоз-извоз Куманово","","MK4017009512246"
"66","000200002387900984","КЛИМЕНТ ОХРИДСКИ ББ/-","СТОПАНСКА БАНКА А.Д.СКОПЈЕ ГЛАВНА ФИЛИЈАЛА СТРУМИЦА","6744729","Трговија на големо со цврсти  течни и гасовити горива и слични производи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУМИЦА","Друштво за производство,трговија и услуги ДМ-ЈЕТ ОИЛ ДООЕЛ Струмица","034/323-487","MK4027011515339"
"67","000290200000346525","АЛЕКСАНДАР ИВАНОСКИ - КУС 10","ТТК БАНКА АД СКОПЈЕ","6814565","Производство на останати прехранбени производи  неспоменати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПРИЛЕП","Друштво за производство, промет и услуги БАФАЛО-КОМЕРЦ увоз-извоз ДООЕЛ Прилеп","070/442-304","MK4021012519755"
"68","000300020000476984","МАРКСОВА 16/4-2","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6574009","Трговија на мало со компјутери  периферни единици и софтвер во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПРИЛЕП","Друштво за производство, трговија и услуги ИН КОМ КОМПЈУТЕРИ увоз-извоз ДООЕЛ Прилеп","076-669-412","MK4021010511544"
"69","000210067484140122","МАРШАЛ ТИТО БЕЗИСТЕН ПРИЗ бб","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6748414","Услуги на други угостителски објекти","","СТРУГА","АУЉОНИ САДРИ ЗЕНУНИ ФЕМИ ТП СТРУГА","072/206-468","MK5026011500886"
"70","000200002071509876","НЕВЕНА СТОЈКОВА 17","СТОПАНСКА БАНКА А.Д.СКОПЈЕ ГЛАВНА ФИЛИЈАЛА СТРУМИЦА","6582273","Производство на рафинирани нафтени производи","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СТРУМИЦА","Друштво за производство и продаЖба на гориво БИОДИ-КОМ ДОО Василево","034/344-533","MK4039010500344"
"71","000300000002850187","ЈАД.МАГИСТРАЛА М.ПОТОК ББ","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6440746","Производство на канцелариски материјал од хартија","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-КАРПОШ","Друштво за производство, трговија и услуги РОЛОКРАФТ ДОО Скопје","","MK4030008054771"
"72","000200002397804490","МОДРИЧ ББ","СТОПАНСКА БАНКА А.Д.ЦЕНТРАЛА СКОПЈЕ","6750109","Слатководна аквакултура","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","МОДРИЧ","Трговско друштво за производство трговија и услуги РИБНИК шУМСКИ РАЈ ДООЕЛ с.Модрич Струга","","MK4026011513283"
"73","000200002490441042","БУЛ.ПАРТИЗАНСКИ ОДРЕДИ 43Б  1/3","СТОПАНСКА БАНКА АД СКОПЈЕ","6811019","Изградба на патишта и автопати","ПОДРУЖНИЦА НА СТР. ТРГ. ДРУШ.","СКОПЈЕ-ЦЕНТАР","АКТОР АДТ Грција-ПОДРУЖНИЦА Скопје","","MK4080012530941"
"74","000210065102130134","ХРИСТО СМИРНЕНСКИ 37","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6510213","Собирање на безопасен отпад","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-ЦЕНТАР","Друштво за производство, промет и услуги ЕКОПЛАН - ДЕПО ДОО увоз-извоз Скопје","","MK4080009505197"
"75","000380576921500120","С.ВАСИЛЕВО ББ/инд.зон","ПРОКРЕДИТ БАНКА АД СКОПЈЕ","6548679","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ВАСИЛЕВО","Друштво за трговија и транспорт ЕВРОМАК шПЕД ДООЕЛ Василево","034343381","MK4039010500220"
"76","000210066070390148","ВАРШАВСКА 19/4-12","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6607039","Компјутерско програмирање","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Друштво за услуги трговија и производство ИТКРОУД увоз-извоз ДООЕЛ Скопје","078/454-174","MK4026010509592"
"77","000210067171520180","11-ТИ ОКТОМВРИ 9","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6717152","Производство на електрична енергија","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-ЦЕНТАР","ЕВН Македонија Електрани ДООЕЛ Скопје, Друштво за производство на електрична енергија","","MK4080011522821"
"78","000290000001091204","101 ББ/-","ТТК БАНКА АД СКОПЈЕ","6534414","Изградба на други објекти од нискоградба  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","НЕПРОШТЕНО","Друштво за производство,трговија и услуги шПРЕСА КОМ ДООЕЛ експорт-импорт с.Непроштено-Теарце","","MK4079009500375"
"79","000290000001231563","МОРОИШТА ББ","ТТК БАНКА АД СКОПЈЕ","6684025","Производство на брановидна хартија и картон и на амбалажа од хартија и картон","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","МОРОИШТА","Друштво за производство трговија и услуги ГОРшУЛЕСКИ 2011 ДООЕЛ увоз-извоз с.Мороишта Струга","","MK4026011511582"
"80","000250001002476487","1-ВИ МАЈ 17","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","6437052","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ОХРИД","Друштво за производство трговија и услуги МАР-МИЛ-ВИК увоз-извоз ДОО Охрид","075/397-951","MK4020008505760"
"81","000250001002822389","9-ТИ МАЈ 18","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","6901247","Останати специјализирани градежни работи  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-ЦЕНТАР","Трговско друштво за градеЖни работи ГИА ГРОУП ИНВЕСТМЕНТ ДООЕЛ Скопје","","MK4080013539217"
"82","000530000101202410","ИНДУСТРИСКА 624 б.б.","ОХРИДСКА БАНКА А.Д. - ОХРИД","6523315","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за трговија и услуги БО-АНСА ДООЕЛ увоз-извоз Булачани Скопје","02/3135-399","MK4043009502454"
"83","000530000101334524","ЖЕГЉАНЕ 52А/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","6642101","Трговија на мало со аудио и видеоопрема во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство,трговија и услуги ДАМГОР увоз-извоз ДООЕЛ Скопје","","MK4043010506218"
"84","000530010100747431","ПЕРО НАКОВ ББ/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","6239307","Такси служба","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за превоз и услуги НАшЕ ТАКСИ ДООЕЛ Скопје","02/2532-747","MK4030007638613"
"85","000530010100836186","УЛ. 1632 39","ОХРИДСКА БАНКА А.Д. - ОХРИД","6315267","Ресторани и останати објекти за подготовка и послужување на храна","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-Г. БАБА","Друштво за производство, трговија и услуги ФУД - ГРУП експорт-импорт ДОО Скопје","070-674-862","MK4030008016802"
"86","000530010101489772","ОРДАН ПОПЈОРДАНОВ ББ","ОХРИДСКА БАНКА А.Д. - ОХРИД","6776183","Фризерски салони и салони за разубавување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство, трговија и услуги ЛЕЈДИ КЛУБ ПЛУС ДООЕЛ увоз-извоз Скопје","","MK4043012510700"
"87","200002247642185","16-ТА МАКЕДОНСКА БРИГАДА 18/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","6580033","Трговија на големо со метали и метални руди","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Трговско друштво СКОПСКИ ЛЕГУРИ ФЕРРОАЛЛОЈЗ КОМПАНИ ДООЕЛ Скопје","02/2603-402","MK4043010504444"
"88","000530010100751214","БЛАГОЈА СТЕФКОВСКИ ББ","ОХРИДСКА БАНКА А.Д. - ОХРИД","6242545","Трговија на големо со цврсти  течни и гасовити горива и слични производи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство, трговија и услуги ПЕТРОЛМАК експорт-импорт ДООЕЛ Скопје","","MK4030007639741"
"89","000530000101422891","НИКОЛА ВУКМИРОВИЌ 1","ОХРИДСКА БАНКА А.Д. - ОХРИД","6707394","Такси служба","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ - ЃОРЧЕ ПЕТРОВ","Друштво за трговија и услуги ТРИ М КОМПАНИ ДОО Скопје","","MK4044011504983"
