"","account_num","address","bank_name","id","industry","legal_form","location","name","phone","tax_num"
"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"128","000250001002815793","КОСТА АБРАШ 1","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","6882595","Хотели и слични објекти за сместување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за туризам и угостителство ХОТЕЛ ЛИХНИДОС СКВЕР ДООЕЛ Охрид","070/307-711","MK4020013523318"
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"130","000530000101462176","КЕЈ МАРШАЛ ТИТО бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","6745369","Ресторани и останати објекти за подготовка и послужување на храна","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство градеЖништво трговија услуги и угостотелство ЗОРПАЛчЕ ДООЕЛ увоз-извоз Охрид","070/749-916","MK4020011517876"
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"132",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"133","000300000003378740","АПОСТОЛ ГУСЛАРОТ 6 локал 1/","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6765939","Трговија на мало со мебел  опрема за осветлување и други предмети за домаќинствата  во специјализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-ЦЕНТАР","Друштво за трговија и услуги БОТТЕГА ЕВЕНТИ ДОО Скопје","070/333-981","MK4032012516359"
"134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"135",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"138","000210064574520168","МАРШАЛ ТИТО ХОТЕЛ БЕОГРАД бб","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6457452","Ресторани и останати објекти за подготовка и послужување на храна","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Трговско друштво за трговија производство и услуги ЏИПЕ-2009 Струга ДООЕЛ","070/750-065","MK4026009505397"
"139","000240230001110231","27-МИ МАРТ 49","УНИВЕРЗАЛНА ИНВЕСТИЦИОНА БАНКА АД СКОПЈЕ","6138810","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУГА","Друштво за производство,градеЖништво,трговија и услуги РУСЕСКИ увоз-извоз Струга ДООЕЛ","","MK4026006133260"
"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"143","000210066921330117","РИЛСКИ КОНГРЕС 92/-15","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6692133","Техничко испитување и анализа","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-К. ВОДА","Логистички центар за тековно одрЖување на возила ПАУЕР АУТО ДООЕЛ Скопје","02/5512-692","MK4058011509153"
"144","000250001002580956","ЛИХНИДА 1","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","6486215","Трговија на мало со аудио и видеоопрема во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - ЃОРЧЕ ПЕТРОВ","Друштво за трговија и услуги ДИРЕКТНА ПРОДАЖБА И СЕРВИС ДООЕЛ Скопје","","MK4080009503550"
"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"146","000380576937000138","24-ТИ ОКТОМВРИ 20","ПРОКРЕДИТ БАНКА АД СКОПЈЕ","6559620","Трговија на мало со метална стока  бои и стакло во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУМИЦА","Друштво за производство,трговија и услуги АЛФА-ДИЗАЈН ДООЕЛ увоз-извоз Струмица","034/321-121","MK4027010510686"
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"149","000290000001057836","БУДВА 45","ТТК БАНКА АД СКОПЈЕ","6499040","Довршување на текстил","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство градеЖништво трговија услуги и угостителство ПОЛИКСЕНА ДООЕЛ увоз-извоз Охрид","","MK4020009507952"
"150","000210065925700195","МАЈКА ТЕРЕЗА 11 лок 1","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6592570","Товарен патен транспорт","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-ЦЕНТАР","Друштво за транспорт, производство, трговија, градеЖништво и услуги РДЛ СОУЛ ДОО увоз-извоз Скопје","","MK4080010511710"
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"157",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"158","000320100004559389","ПИРИНСКА 30/-","ЦЕНТРАЛНА КООПЕРАТИВНА БАНКА АД СКОПЈЕ","6428991","Останати услуги за подготвување и служење на храна","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУМИЦА","Друштво за услуги,производство и трговија ЕМГЕ-МИГО ДООЕЛ увоз-извоз Струмица","034/344-231","MK4027008506566"
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"163","000210064889190108","ДЕЛОГОЖДА СТРУГА ББ","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6488919","Ресторани и останати објекти за подготовка и послужување на храна","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ДЕЛОГОЖДА","Друштво за производство трговија и услуги БИГ СТОУН ДООЕЛ с.ДелогоЖди Струга","","MK4026009506334"
"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"166","000210064790220135","ЛЕЦЕ КОТЕСКИ ББ","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6479022","Изградба на станбени и нестанбени згради","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ПРИЛЕП","Друштво за производство,трговија,градеЖништво и услуги НОВ НЕИМАР увоз-извоз ДОО Прилеп","048-415-100","MK4021009508335"
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"169","000380476925900142","НАРОДНА РЕВОЛУЦИЈА 51/-","ПРОКРЕДИТ БАНКА АД СКОПЈЕ","6544851","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","КУМАНОВО","Друштво за градеЖништво, трговија и услуги МАТО-ИНЖЕНЕРИНГ ДООЕЛ увоз-извоз Куманово","","MK4017009512246"
"170","000200002387900984","КЛИМЕНТ ОХРИДСКИ ББ/-","СТОПАНСКА БАНКА А.Д.СКОПЈЕ ГЛАВНА ФИЛИЈАЛА СТРУМИЦА","6744729","Трговија на големо со цврсти  течни и гасовити горива и слични производи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТРУМИЦА","Друштво за производство,трговија и услуги ДМ-ЈЕТ ОИЛ ДООЕЛ Струмица","034/323-487","MK4027011515339"
"171","000290200000346525","АЛЕКСАНДАР ИВАНОСКИ - КУС 10","ТТК БАНКА АД СКОПЈЕ","6814565","Производство на останати прехранбени производи  неспоменати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПРИЛЕП","Друштво за производство, промет и услуги БАФАЛО-КОМЕРЦ увоз-извоз ДООЕЛ Прилеп","070/442-304","MK4021012519755"
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"173",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"178","000300020000476984","МАРКСОВА 16/4-2","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6574009","Трговија на мало со компјутери  периферни единици и софтвер во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПРИЛЕП","Друштво за производство, трговија и услуги ИН КОМ КОМПЈУТЕРИ увоз-извоз ДООЕЛ Прилеп","076-669-412","MK4021010511544"
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"181","000210067484140122","МАРШАЛ ТИТО БЕЗИСТЕН ПРИЗ бб","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6748414","Услуги на други угостителски објекти","","СТРУГА","АУЉОНИ САДРИ ЗЕНУНИ ФЕМИ ТП СТРУГА","072/206-468","MK5026011500886"
"182","000200002071509876","НЕВЕНА СТОЈКОВА 17","СТОПАНСКА БАНКА А.Д.СКОПЈЕ ГЛАВНА ФИЛИЈАЛА СТРУМИЦА","6582273","Производство на рафинирани нафтени производи","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СТРУМИЦА","Друштво за производство и продаЖба на гориво БИОДИ-КОМ ДОО Василево","034/344-533","MK4039010500344"
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"184","000300000002850187","ЈАД.МАГИСТРАЛА М.ПОТОК ББ","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6440746","Производство на канцелариски материјал од хартија","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-КАРПОШ","Друштво за производство, трговија и услуги РОЛОКРАФТ ДОО Скопје","","MK4030008054771"
"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"189",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"196",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"197","000200002397804490","МОДРИЧ ББ","СТОПАНСКА БАНКА А.Д.ЦЕНТРАЛА СКОПЈЕ","6750109","Слатководна аквакултура","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","МОДРИЧ","Трговско друштво за производство трговија и услуги РИБНИК шУМСКИ РАЈ ДООЕЛ с.Модрич Струга","","MK4026011513283"
"198",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"201","000200002490441042","БУЛ.ПАРТИЗАНСКИ ОДРЕДИ 43Б  1/3","СТОПАНСКА БАНКА АД СКОПЈЕ","6811019","Изградба на патишта и автопати","ПОДРУЖНИЦА НА СТР. ТРГ. ДРУШ.","СКОПЈЕ-ЦЕНТАР","АКТОР АДТ Грција-ПОДРУЖНИЦА Скопје","","MK4080012530941"
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"203","000210065102130134","ХРИСТО СМИРНЕНСКИ 37","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6510213","Собирање на безопасен отпад","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-ЦЕНТАР","Друштво за производство, промет и услуги ЕКОПЛАН - ДЕПО ДОО увоз-извоз Скопје","","MK4080009505197"
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"205","000380576921500120","С.ВАСИЛЕВО ББ/инд.зон","ПРОКРЕДИТ БАНКА АД СКОПЈЕ","6548679","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ВАСИЛЕВО","Друштво за трговија и транспорт ЕВРОМАК шПЕД ДООЕЛ Василево","034343381","MK4039010500220"
"206","000210066070390148","ВАРШАВСКА 19/4-12","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6607039","Компјутерско програмирање","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Друштво за услуги трговија и производство ИТКРОУД увоз-извоз ДООЕЛ Скопје","078/454-174","MK4026010509592"
